Order_ID,Customer_Name,City,Restaurant_Name,Cuisine,Order_Amount,Delivery_Time_Min,Rating,Payment_Method,Delivery_Status,Discount_Percent,Order_Date,Customer_Age,Distance_km
ZM102119,Yuvraj  Sura,Delhi,Balakrishnan Llc Restaurant,Biryani,1810.91,72.0,2.0,Cash,Delivered,0.0,2025-11-02,48.0,2.7
ZM102120,Kaira Dey,Hyderabad,"Goswami, Mani And Dhawan Restaurant",South Indian,1976.27,65.0,3.0,Upi,Pending,0.0,2026-01-24,20.0,8.1
ZM102121,Arnav Dhingra,Chandigarh,Gupta Inc Restaurant,North Indian,436.19,25.0,5.0,Card,Cancelled,10.0,2026-04-02,55.0,15.3
ZM102122,Jivin Rajagopal,Jaipur,"Srivastava, Deo And Lanka Restaurant",South Indian,1548.62,76.0,2.0,Upi,Pending,15.0,2025-12-09,32.0,6.8
ZM102123,Aaina Varghese,Bangalore,Suri Ltd Restaurant,Desserts,1248.4,20.0,4.0,Card,Delivered,15.0,2025-12-24,37.0,12.9
ZM102124,Aarush Banik,Delhi,Agrawal Inc Restaurant,Desserts,1874.11,26.0,3.0,Wallet,Delivered,0.0,2025-05-15,26.0,14.7
ZM102125,Drishya Saha,Kolkata,"Dhar, Bansal And Anand Restaurant",Desserts,666.04,51.0,1.0,Cash,Delivered,5.0,2026-02-25,28.0,6.5
ZM102126,Damini Lall,Kolkata,Ganesh Ltd Restaurant,North Indian,635.84,54.0,4.0,Wallet,Pending,20.0,2025-07-10,37.0,18.4
ZM102127,Jiya Borde,Chandigarh,Ghosh Llc Restaurant,Desserts,2170.13,60.0,3.0,Upi,Delivered,0.0,2025-09-02,46.0,18.2
ZM102128,Kartik Sabharwal,Bangalore,Zacharia-Majumdar Restaurant,Chinese,575.32,83.0,3.0,Upi,Pending,10.0,2026-02-21,50.0,24.0
ZM102129,Mahika Rama,Kolkata,Bava Group Restaurant,Italian,1814.54,41.0,4.0,Upi,Cancelled,0.0,2026-02-19,41.0,25.0
ZM102130,Nehmat Bhakta,Delhi,Ram Inc Restaurant,Desserts,2421.56,49.0,3.0,Cash,Delivered,10.0,2025-10-06,30.0,22.9
ZM102131,Manjari Rau,Jaipur,"Kapadia, Tripathi And Deshpande Restaurant",Chinese,1374.01,70.0,3.0,Upi,Delivered,15.0,2026-01-29,29.0,22.0
ZM102132,Yuvraj  Tandon,Kolkata,Agate Ltd Restaurant,North Indian,1819.26,63.0,5.0,Upi,Delivered,0.0,2026-01-14,44.0,14.9
ZM102133,Aaina Rattan,Na,"Mall, Garde And Manda Restaurant",Cafe,756.32,46.0,3.0,Cash,Delivered,10.0,2025-11-10,44.0,17.5
ZM102134,Gatik Gola,Pune,Gole Inc Restaurant,Biryani,1307.07,87.0,4.0,Card,Pending,20.0,2025-11-23,22.0,19.6
ZM102135,Adira Sha,Mumbai,"Chakraborty, Vohra And Chandran Restaurant",Cafe,2062.96,85.0,5.0,Cash,Cancelled,20.0,2026-03-30,26.0,15.6
ZM102136,Lagan Chand,Pune,"Saha, Chakraborty And Sandal Restaurant",Chinese,214.79,25.0,4.0,Upi,Cancelled,15.0,2026-05-08,51.0,8.4
ZM102137,Ojas Bakshi,Jaipur,Thakur Ltd Restaurant,Biryani,1931.63,89.0,1.0,Upi,Delivered,0.0,2026-02-10,51.0,3.3
ZM102138,Adah Bains,Jaipur,"Cherian, Gandhi And Ramakrishnan Restaurant",Biryani,193.59,88.0,2.0,Card,Cancelled,10.0,2025-10-30,51.0,1.6
ZM102139,Devansh Kapadia,Kolkata,Sandhu-Sankaran Restaurant,South Indian,576.54,65.0,2.0,Upi,Delivered,10.0,2025-09-24,47.0,8.3
ZM102140,Aarna Bora,Pune,Bhasin Llc Restaurant,Biryani,2255.14,75.0,2.0,Card,Cancelled,0.0,2025-06-03,46.0,4.8
ZM102141,Zaina Anne,Na,"Sachdeva, Kapoor And Arora Restaurant",Cafe,1603.65,74.0,3.0,Cash,Pending,10.0,2025-09-06,44.0,52.38657551274083
ZM102142,Vihaan Lala,Delhi,Sachar And Sons Restaurant,Desserts,232.09,58.0,3.0,Cash,Cancelled,0.0,2025-07-18,42.0,12.5
ZM102143,Eva Setty,Chandigarh,Issac Plc Restaurant,Desserts,2226.71,63.0,4.0,Cash,Cancelled,20.0,2025-07-16,49.0,22.2
ZM102144,Baiju Sanghvi,Jaipur,"Mann, Buch And Suresh Restaurant",Cafe,1691.18,48.0,5.0,Wallet,Pending,5.0,2025-11-16,40.0,16.1
ZM102145,Urvi Saxena,Jaipur,Bava And Sons Restaurant,Cafe,1834.72,18.0,3.0,Cash,Cancelled,20.0,2026-01-12,28.0,1.1
ZM102146,Hridaan Chauhan,Mumbai,Zachariah-Korpal Restaurant,Desserts,683.43,57.0,1.0,Cash,Cancelled,15.0,2025-12-26,35.0,23.6
ZM102147,Lakshit Deshpande,Delhi,"Lall, Mann And Dada Restaurant",South Indian,1404.14,89.0,4.0,Cash,Pending,0.0,2025-09-10,25.0,15.4
ZM102148,Ela Bhalla,Jaipur,Sanghvi-Dhar Restaurant,North Indian,1227.71,50.0,2.0,Card,Delivered,0.0,2025-12-10,42.0,20.5
ZM102149,Unknown,Mumbai,Bhatia Llc Restaurant,North Indian,2216.82,81.0,4.0,Wallet,Pending,0.0,2025-05-18,45.0,22.4
ZM102150,Trisha Banerjee,Jaipur,Gaba-Aurora Restaurant,Desserts,1902.08,32.0,3.0,Cash,Pending,0.0,2025-10-24,48.0,9.1
ZM102151,Aarna Acharya,Mumbai,Sheth Group Restaurant,Fast Food,314.07,17.0,3.0,Wallet,Cancelled,5.0,2026-02-28,48.0,3.6
ZM102152,Divit Bumb,Delhi,Iyengar-Mangat Restaurant,Fast Food,1234.49,75.0,4.0,Cash,Delivered,5.0,2025-07-13,45.0,7.0
ZM102153,Madhup Tandon,Jaipur,Johal Llc Restaurant,Biryani,644.38,59.0,3.0,Wallet,Delivered,10.0,2025-12-01,47.0,10.7
ZM102154,Devansh Sandal,Kolkata,Sibal And Sons Restaurant,North Indian,1645.8,84.0,2.0,Cash,Pending,10.0,2025-08-17,33.0,10.6
ZM102155,Purab Kanda,Bangalore,Dayal Inc Restaurant,South Indian,745.85,90.0,5.0,Upi,Pending,0.0,2026-03-27,31.0,7.0
ZM102156,Purab Dixit,Hyderabad,Dar Plc Restaurant,North Indian,305.42,66.0,3.0,Upi,Delivered,20.0,2025-10-16,35.0,1.9
ZM102157,Eva Rau,Na,Bali Ltd Restaurant,Fast Food,1867.27,40.0,1.0,Cash,Cancelled,0.0,2025-09-24,40.0,11.4
ZM102158,Diya Johal,Delhi,Tak Group Restaurant,Fast Food,1607.45,80.0,1.0,Upi,Delivered,5.0,2025-11-27,46.0,20.7
ZM102159,Sana Gandhi,Jaipur,Ganguly-Behl Restaurant,South Indian,344.36,81.0,3.0,Card,Cancelled,15.0,2026-01-09,20.0,16.8
ZM102160,Amira Bhandari,Delhi,Dhar-Som Restaurant,South Indian,2433.54,62.0,3.0,Upi,Pending,15.0,2025-12-04,27.0,16.0
ZM102161,Shray Dewan,Chandigarh,Guha-Kota Restaurant,North Indian,1576.57,66.0,3.0,Cash,Delivered,5.0,2026-04-17,56.0,5.0
ZM102162,Diya Date,Hyderabad,Golla Inc Restaurant,Fast Food,2449.41,52.38657551274083,2.0,Card,Cancelled,5.0,2026-01-09,29.0,6.0
ZM102163,Nitya Sridhar,Na,Gade-Bajaj Restaurant,Cafe,1462.3,15.0,1.0,Card,Delivered,10.0,2026-02-20,23.0,13.8
ZM102164,Purab Ganesh,Pune,Ramaswamy-Gandhi Restaurant,Italian,280.35,30.0,1.0,Cash,Delivered,15.0,2025-05-21,37.0,18.0
ZM102165,Bhamini Kakar,Kolkata,"Yohannan, Dhar And Tella Restaurant",Biryani,1529.25,34.0,5.0,Card,Pending,0.0,2026-01-23,38.0,20.9
ZM102166,Ivana Kata,Kolkata,Babu Inc Restaurant,Italian,591.32,32.0,3.0,Card,Delivered,0.0,2025-11-04,40.0,3.4
ZM102167,Prisha Kumer,Na,Arora Ltd Restaurant,Biryani,1968.91,25.0,3.0,Card,Pending,5.0,2025-11-20,33.0,13.3
ZM102168,Elakshi Khanna,Mumbai,Das And Sons Restaurant,Cafe,765.23,64.0,2.0,Card,Delivered,0.0,2025-07-24,36.0,7.8
ZM102169,Nayantara Varty,Delhi,"Shukla, Gour And Gopal Restaurant",Italian,827.05,20.0,4.0,Card,Delivered,20.0,2026-03-17,44.0,9.7
ZM102170,Kiaan Mani,Chandigarh,Khatri Plc Restaurant,Cafe,1344.51,22.0,3.0,Cash,Cancelled,20.0,2025-11-15,39.0,19.4
ZM102171,Samar Shukla,Jaipur,"Butala, Roy And Dar Restaurant",Cafe,572.81,30.0,3.0,Cash,Pending,20.0,2025-09-25,27.0,18.7
ZM102172,Yakshit Bhalla,Delhi,Samra-Das Restaurant,North Indian,1820.13,61.0,5.0,Card,Pending,0.0,2026-01-07,44.0,7.4
ZM102173,Tanya Walla,Na,"Shetty, Sundaram And Anne Restaurant",Cafe,1698.63,34.0,3.0,Card,Pending,10.0,2026-03-21,39.0,23.3
ZM102174,Aarna Balakrishnan,Delhi,Sani Plc Restaurant,Desserts,1988.26,34.0,3.0,Cash,Pending,20.0,2025-09-26,43.0,20.3
ZM102175,Shlok Sagar,Na,Kumar Group Restaurant,South Indian,1316.63,21.0,1.0,Card,Cancelled,15.0,2025-12-21,39.0,20.0
ZM102176,Mamooty Ramakrishnan,Hyderabad,Majumdar Ltd Restaurant,Desserts,2401.82,86.0,4.0,Cash,Cancelled,0.0,2025-11-15,48.0,21.7
ZM102177,Vritika Jha,Mumbai,"Bal, Raj And Acharya Restaurant",Cafe,858.58,89.0,2.0,Upi,Pending,20.0,2025-10-14,21.0,2.9
ZM102178,Neysa Agate,Kolkata,Chana Plc Restaurant,Cafe,369.7,73.0,4.0,Cash,Cancelled,0.0,2026-03-30,42.0,19.7
ZM102179,Myra Anne,Mumbai,Bera-Choudhary Restaurant,Desserts,1316.1093020833334,81.0,3.0,Upi,Delivered,5.0,2025-07-03,41.0,19.3
ZM102180,Vaibhav Dube,Hyderabad,Dhaliwal Ltd Restaurant,South Indian,530.14,19.0,4.0,Cash,Pending,10.0,2026-02-03,54.0,13.0
ZM102181,Unknown,Na,Ramaswamy-Kar Restaurant,South Indian,1645.26,23.0,4.0,Card,Cancelled,20.0,2026-04-23,51.0,19.1
ZM102182,Nehmat Basu,Jaipur,Badami-Sehgal Restaurant,Italian,1427.64,26.0,3.0,Card,Delivered,0.0,2025-09-25,43.0,12.5
ZM102183,Siya Bala,Jaipur,"Gulati, Dash And Arora Restaurant",North Indian,1673.37,36.0,3.0,Wallet,Cancelled,10.0,2026-02-27,46.0,16.6
ZM102184,Nakul Khare,Kolkata,Lal-Chandran Restaurant,Biryani,860.53,36.0,5.0,Wallet,Pending,20.0,2025-08-22,38.5,23.4
ZM102185,Rohan Ahuja,Mumbai,Date-Gara Restaurant,Cafe,2054.38,70.0,3.0,Card,Pending,10.0,2026-01-03,30.0,1.2
ZM102186,Prisha Chaudhuri,Mumbai,Hayer Group Restaurant,North Indian,2356.05,49.0,3.0,Wallet,Cancelled,0.0,2026-02-25,51.0,22.5
ZM102187,Yashvi Tara,Bangalore,"Wason, Bhandari And Wali Restaurant",Italian,1964.46,32.0,5.0,Wallet,Pending,20.0,2025-06-10,26.0,2.3
ZM102188,Ahana  Aggarwal,Delhi,Arya And Sons Restaurant,Fast Food,1058.99,41.0,3.0,Wallet,Cancelled,0.0,2025-09-17,51.0,12.9
ZM102189,Kabir Agarwal,Hyderabad,Varma-Keer Restaurant,Cafe,1763.24,56.0,3.0,Wallet,Pending,0.0,2026-01-09,41.0,12.0
ZM102190,Unknown,Hyderabad,Taneja Plc Restaurant,Cafe,1876.69,76.0,3.0,Card,Pending,15.0,2025-10-29,56.0,24.2
ZM102191,Indranil Contractor,Pune,Ravi-Krishnamurthy Restaurant,Chinese,1170.82,47.0,5.0,Cash,Delivered,5.0,2026-01-20,36.0,24.5
ZM102192,Urvi Dani,Mumbai,Varghese-Sridhar Restaurant,Cafe,736.47,88.0,2.0,Card,Pending,0.0,2025-08-26,19.0,10.8
ZM102193,Saanvi Khalsa,Delhi,Comar Group Restaurant,Cafe,355.84,39.0,3.0,Cash,Pending,0.0,2025-06-27,50.0,12.4
ZM102194,Dishani Kadakia,Bangalore,Chad Plc Restaurant,Biryani,1775.82,50.0,3.0,Cash,Delivered,0.0,2025-10-10,24.0,52.38657551274083
ZM102195,Neysa Deol,Delhi,Ratti-Chad Restaurant,Chinese,1304.0,34.0,3.0,Upi,Pending,15.0,2026-04-24,40.0,21.1
ZM102196,Romil Agate,Hyderabad,Kuruvilla And Sons Restaurant,North Indian,461.86,52.38657551274083,3.0,Card,Pending,0.0,2025-12-14,45.0,3.7
ZM102197,Umang Sanghvi,Delhi,"Balay, Lala And Kant Restaurant",South Indian,2364.11,52.38657551274083,3.0,Wallet,Pending,0.0,2025-12-17,41.0,2.0
ZM102198,Bhamini Babu,Bangalore,De Llc Restaurant,Chinese,1531.03,40.0,3.0,Upi,Cancelled,20.0,2026-04-05,33.0,4.7
ZM102199,Dharmajan Kota,Kolkata,"Halder, Tella And Mangal Restaurant",Fast Food,354.42,67.0,3.0,Wallet,Delivered,10.0,2025-12-20,32.0,3.1
ZM102200,Taimur Vasa,Delhi,Choudhury-Dara Restaurant,Desserts,738.78,58.0,3.0,Wallet,Cancelled,10.0,2025-10-15,21.0,10.7
ZM102201,Samaira Manda,Hyderabad,Gole Ltd Restaurant,Chinese,1316.1093020833334,60.0,3.0,Wallet,Delivered,20.0,2025-09-14,55.0,52.38657551274083
ZM102202,Myra Chandra,Bangalore,"Koshy, Issac And Kapadia Restaurant",Chinese,364.58,40.0,3.0,Cash,Cancelled,10.0,2025-09-20,54.0,19.2
ZM102203,Vritika Sarna,Jaipur,Bhavsar-D’Alia Restaurant,Fast Food,1797.03,68.0,3.0,Wallet,Delivered,20.0,2026-01-16,55.0,4.5
ZM102204,Romil Singhal,Bangalore,Sem Group Restaurant,Fast Food,1756.0,82.0,3.0,Card,Pending,5.0,2026-03-20,54.0,18.3
ZM102205,Vivaan Kota,Mumbai,"Bedi, Dara And Viswanathan Restaurant",Cafe,1429.28,55.0,2.0,Upi,Pending,10.0,2025-12-10,30.0,19.6
ZM102206,Dharmajan Konda,Chandigarh,Hayer-Bal Restaurant,North Indian,1815.37,53.0,4.0,Wallet,Pending,5.0,2026-01-08,18.0,14.0
ZM102207,Charvi Gole,Jaipur,Balan-Jaggi Restaurant,South Indian,1205.09,33.0,2.0,Wallet,Delivered,0.0,2025-12-21,35.0,3.7
ZM102208,Suhana Sheth,Mumbai,Dugal Group Restaurant,Italian,1747.91,42.0,3.0,Upi,Cancelled,0.0,2026-02-09,52.0,13.7
ZM102209,Anaya Bahl,Delhi,Raj Plc Restaurant,Cafe,1309.91,87.0,4.0,Upi,Pending,5.0,2025-09-24,21.0,18.3
ZM102210,Ahana  Sankar,Delhi,Behl Plc Restaurant,South Indian,1678.58,42.0,3.0,Card,Pending,20.0,2025-07-17,19.0,18.1
ZM102211,Himmat Kapadia,Hyderabad,Kar Ltd Restaurant,Fast Food,2194.77,57.0,4.0,Card,Cancelled,5.0,2026-01-03,38.5,23.6
ZM102212,Unknown,Jaipur,Deshpande-Varkey Restaurant,Desserts,179.02,56.0,3.0,Cash,Pending,0.0,2025-10-31,29.0,14.9
ZM102213,Dharmajan Bhattacharyya,Na,Divan Plc Restaurant,Desserts,2074.84,86.0,3.0,Upi,Pending,5.0,2026-02-22,19.0,22.3
ZM102214,Unknown,Na,Bhargava Llc Restaurant,Chinese,2134.14,52.38657551274083,2.0,Wallet,Delivered,5.0,2026-01-22,30.0,13.0
ZM102215,Nirvi Sankar,Hyderabad,"Raja, Barman And Wadhwa Restaurant",Biryani,1303.73,21.0,2.0,Card,Pending,0.0,2025-10-19,47.0,10.3
ZM102216,Anya Kade,Mumbai,"Gandhi, Kapoor And Batta Restaurant",Cafe,1691.69,66.0,5.0,Wallet,Delivered,20.0,2026-03-09,46.0,8.6
ZM102217,Umang Wali,Mumbai,Trivedi Group Restaurant,Chinese,2070.97,60.0,2.0,Cash,Cancelled,20.0,2025-07-14,33.0,18.5
ZM102218,Purab Jain,Jaipur,Bajaj-Reddy Restaurant,Italian,264.46,69.0,3.0,Card,Pending,0.0,2025-07-27,44.0,5.5
ZM102219,Aayush Vyas,Mumbai,"Sagar, Tella And Arya Restaurant",Biryani,766.03,51.0,3.0,Wallet,Pending,10.0,2025-08-10,41.0,15.7
ZM102220,Amira Karpe,Na,Krish-Sood Restaurant,Fast Food,702.71,89.0,3.0,Upi,Delivered,15.0,2025-06-30,27.0,21.2
ZM102221,Rania Dugar,Jaipur,Raju And Sons Restaurant,Desserts,439.26,77.0,2.0,Upi,Pending,20.0,2025-07-05,55.0,6.1
ZM102222,Reyansh Choudhary,Mumbai,"Ramaswamy, Varma And Dewan Restaurant",South Indian,1274.22,56.0,3.0,Cash,Pending,0.0,2026-01-12,48.0,6.7
ZM102223,Prisha Hari,Delhi,Desai And Sons Restaurant,Italian,800.4,77.0,5.0,Wallet,Pending,5.0,2025-11-26,25.0,4.8
ZM102224,Vivaan Lal,Jaipur,Sahni Group Restaurant,Cafe,692.28,31.0,3.0,Cash,Delivered,20.0,2025-07-16,59.0,11.4
ZM102225,Vritika Bumb,Jaipur,Goel Group Restaurant,Biryani,1931.38,55.0,3.0,Wallet,Pending,0.0,2026-05-10,49.0,19.7
ZM102226,Yakshit Ramesh,Mumbai,"Sankaran, Grover And Chhabra Restaurant",Italian,647.45,41.0,3.0,Cash,Pending,0.0,2025-07-30,22.0,8.9
ZM102227,Renee Dutt,Kolkata,Dash-Handa Restaurant,Italian,788.43,39.0,3.0,Card,Cancelled,0.0,2025-11-15,40.0,5.5
ZM102228,Mamooty Tella,Mumbai,Zachariah Group Restaurant,Desserts,2241.29,15.0,3.0,Card,Delivered,20.0,2025-07-05,54.0,6.5
ZM102229,Seher Tata,Mumbai,Tara Group Restaurant,North Indian,308.53,77.0,3.0,Card,Pending,10.0,2025-07-22,40.0,15.0
ZM102230,Unknown,Delhi,Keer-Sethi Restaurant,Chinese,2211.63,29.0,4.0,Cash,Pending,0.0,2026-03-17,33.0,24.3
ZM102231,Kimaya Virk,Delhi,"Dua, Bose And Ganesan Restaurant",Chinese,913.63,39.0,5.0,Wallet,Cancelled,20.0,2025-12-01,21.0,21.9
ZM102232,Aarna Shankar,Na,Bhattacharyya And Sons Restaurant,Italian,859.44,56.0,5.0,Wallet,Delivered,5.0,2025-10-16,29.0,20.9
ZM102233,Hrishita Manne,Mumbai,Jaggi-Dhaliwal Restaurant,Italian,737.4,77.0,2.0,Wallet,Delivered,0.0,2025-11-21,36.0,10.2
ZM102234,Madhup Shankar,Hyderabad,"Bhat, Hari And Anne Restaurant",Fast Food,266.53,68.0,1.0,Cash,Pending,0.0,2026-04-13,22.0,14.9
ZM102235,Veer Desai,Bangalore,Toor-Ahluwalia Restaurant,Chinese,1941.98,37.0,1.0,Cash,Delivered,15.0,2025-11-12,58.0,9.1
ZM102236,Mishti Saxena,Mumbai,"Wadhwa, Khosla And Wadhwa Restaurant",Cafe,1711.48,57.0,5.0,Upi,Delivered,10.0,2026-04-10,38.5,10.4
ZM102237,Anahita Bahl,Mumbai,Deep-Sibal Restaurant,Chinese,1163.07,55.0,2.0,Wallet,Pending,0.0,2026-05-08,24.0,18.4
ZM102238,Hazel Dhar,Hyderabad,Ravel-Sood Restaurant,Italian,864.44,25.0,2.0,Upi,Pending,15.0,2025-08-07,28.0,22.9
ZM102239,Mannat Rajagopal,Jaipur,Gera-Raja Restaurant,North Indian,658.54,61.0,3.0,Cash,Pending,5.0,2025-12-27,36.0,10.9
ZM102241,Amani Kaur,Mumbai,Walia-Kashyap Restaurant,Italian,2357.81,46.0,3.0,Wallet,Pending,15.0,2025-10-20,56.0,22.9
ZM102242,Hazel Sinha,Mumbai,Venkataraman-Joshi Restaurant,Chinese,2421.66,34.0,2.0,Upi,Delivered,5.0,2025-12-06,30.0,8.6
ZM102243,Sahil Krishnan,Delhi,Sarraf-Tandon Restaurant,Italian,704.18,47.0,1.0,Cash,Delivered,0.0,2026-03-05,34.0,23.6
ZM102244,Tarini Hari,Bangalore,Butala-Soman Restaurant,North Indian,885.87,47.0,3.0,Cash,Pending,20.0,2025-09-12,46.0,20.5
ZM102245,Sumer Rama,Bangalore,Vora-Soman Restaurant,South Indian,1641.03,90.0,3.0,Wallet,Pending,20.0,2025-09-14,48.0,24.3
ZM102246,Inaaya  Jain,Kolkata,"Choudhury, Dar And Sami Restaurant",Italian,1204.73,52.0,1.0,Upi,Delivered,10.0,2025-05-21,38.5,20.0
ZM102247,Nakul Sheth,Mumbai,Kakar-Date Restaurant,Biryani,489.91,32.0,3.0,Card,Delivered,20.0,2026-04-07,40.0,2.6
ZM102248,Zoya Dash,Chandigarh,Gopal-Lala Restaurant,Italian,2133.41,44.0,3.0,Cash,Delivered,0.0,2025-06-07,38.5,14.2
ZM102249,Misha Kar,Na,"Divan, Kaur And Dubey Restaurant",South Indian,1622.41,73.0,3.0,Upi,Cancelled,0.0,2025-08-26,20.0,16.6
ZM102250,Badal Sen,Na,"Seshadri, Shetty And Thaman Restaurant",South Indian,1593.36,45.0,2.0,Upi,Pending,20.0,2026-01-16,38.5,5.5
ZM102251,Mannat Manne,Jaipur,Chand-Dey Restaurant,Biryani,963.53,15.0,3.0,Wallet,Cancelled,5.0,2026-04-03,53.0,19.6
ZM102252,Anvi Saraf,Mumbai,"Tella, Solanki And Lall Restaurant",Desserts,964.28,68.0,3.0,Cash,Delivered,10.0,2025-12-13,52.0,20.5
ZM102253,Eva Tiwari,Jaipur,"Guha, Lata And Sharaf Restaurant",Fast Food,803.07,62.0,3.0,Card,Delivered,10.0,2025-07-22,30.0,18.8
ZM102254,Heer Seth,Mumbai,Gandhi Plc Restaurant,Desserts,1768.6,27.0,1.0,Wallet,Cancelled,15.0,2025-07-05,39.0,6.5
ZM102255,Elakshi Zacharia,Mumbai,"Deol, Hegde And Srivastava Restaurant",North Indian,937.66,23.0,3.0,Cash,Cancelled,10.0,2025-10-07,27.0,4.2
ZM102256,Pranay Butala,Kolkata,"Tata, Arora And Randhawa Restaurant",North Indian,617.0,37.0,4.0,Upi,Delivered,0.0,2025-05-20,23.0,22.3
ZM102257,Armaan Hora,Mumbai,Korpal Llc Restaurant,South Indian,2172.69,55.0,3.0,Upi,Delivered,10.0,2025-08-18,46.0,23.8
ZM102258,Abram Bhakta,Chandigarh,"Sankaran, Bains And Keer Restaurant",Chinese,1574.87,45.0,2.0,Upi,Pending,0.0,2025-10-10,43.0,6.8
ZM102259,Hazel Chaudry,Mumbai,Kunda-Mannan Restaurant,Fast Food,211.92,83.0,2.0,Upi,Delivered,0.0,2025-10-05,44.0,23.8
ZM102260,Eshani Sastry,Bangalore,Ramesh Plc Restaurant,Chinese,865.7,18.0,2.0,Wallet,Delivered,10.0,2026-03-28,51.0,11.1
ZM102261,Charvi Baral,Kolkata,"Tank, Ramesh And Varughese Restaurant",South Indian,300.94,88.0,3.0,Upi,Delivered,0.0,2025-10-09,26.0,7.7
ZM102262,Jivika Chander,Chandigarh,Mani-Lal Restaurant,South Indian,454.82,61.0,2.0,Upi,Delivered,15.0,2025-06-19,43.0,52.38657551274083
ZM102263,Divit Din,Mumbai,Raja Plc Restaurant,South Indian,934.8,88.0,5.0,Cash,Delivered,0.0,2026-05-08,48.0,25.0
ZM102264,Inaaya  Batra,Mumbai,Shankar-Johal Restaurant,Cafe,2172.47,31.0,2.0,Wallet,Cancelled,5.0,2025-05-29,51.0,15.4
ZM102265,Nayantara Mallick,Delhi,"Subramanian, Sawhney And Lall Restaurant",Biryani,1268.88,62.0,2.0,Cash,Pending,20.0,2025-08-01,47.0,4.1
ZM102266,Yuvaan Shankar,Mumbai,"Walla, Chana And Sehgal Restaurant",South Indian,1661.57,20.0,5.0,Wallet,Delivered,5.0,2026-01-25,35.0,15.1
ZM102267,Armaan Handa,Delhi,Kapur-Sodhi Restaurant,Chinese,2007.36,43.0,5.0,Upi,Pending,0.0,2025-12-02,38.5,24.1
ZM102268,Keya Hayer,Na,Shroff And Sons Restaurant,North Indian,1639.15,77.0,3.0,Card,Pending,10.0,2025-07-22,54.0,24.6
ZM102269,Ehsaan Aggarwal,Bangalore,"Chana, Sankar And Wadhwa Restaurant",North Indian,805.48,39.0,4.0,Cash,Cancelled,5.0,2025-06-22,38.5,7.0
ZM102270,Urvi Mahajan,Pune,Rau-Agate Restaurant,Biryani,1316.1093020833334,74.0,2.0,Card,Delivered,20.0,2025-10-16,53.0,5.5
ZM102271,Zeeshan Bera,Na,Sankar And Sons Restaurant,Cafe,1926.04,49.0,5.0,Upi,Cancelled,0.0,2025-05-28,55.0,11.9
ZM102272,Dhanush Deo,Delhi,Chaudhuri-Kale Restaurant,Italian,2259.1,28.0,1.0,Upi,Cancelled,10.0,2025-05-22,38.5,23.2
ZM102273,Ayesha Korpal,Kolkata,"Chowdhury, Loyal And Goyal Restaurant",Chinese,1988.38,28.0,3.0,Card,Pending,20.0,2026-05-03,52.0,22.4
ZM102274,Advik Banerjee,Jaipur,"Hayre, Badal And Gokhale Restaurant",Desserts,342.27,49.0,3.0,Wallet,Delivered,15.0,2025-12-22,37.0,24.1
ZM102275,Advika Hari,Pune,Kumer Ltd Restaurant,Biryani,2042.23,79.0,3.0,Wallet,Delivered,10.0,2026-04-14,33.0,12.1
ZM102276,Khushi Dewan,Chandigarh,"Kala, Tailor And Devi Restaurant",North Indian,466.32,69.0,3.0,Card,Pending,0.0,2026-04-20,21.0,16.3
ZM102277,Samaira Deshpande,Delhi,"Dhingra, Malhotra And Shenoy Restaurant",Chinese,1189.43,79.0,3.0,Card,Cancelled,0.0,2026-04-15,28.0,1.5
ZM102278,Anahi Sahni,Na,Halder-Sengupta Restaurant,South Indian,1352.4,51.0,4.0,Cash,Delivered,5.0,2025-08-17,34.0,17.5
ZM102279,Taimur Sachdev,Bangalore,Bail Llc Restaurant,Biryani,339.58,22.0,1.0,Cash,Cancelled,10.0,2025-11-05,47.0,18.5
ZM102280,Akarsh Baria,Na,Saini Group Restaurant,Biryani,2435.39,57.0,4.0,Wallet,Delivered,15.0,2026-02-24,23.0,17.1
ZM102281,Nehmat Sen,Jaipur,Anand-Baria Restaurant,Chinese,416.83,18.0,3.0,Upi,Cancelled,5.0,2026-01-29,49.0,18.7
ZM102282,Drishya Kashyap,Delhi,Karpe Group Restaurant,Cafe,564.86,54.0,5.0,Cash,Pending,20.0,2025-06-16,46.0,23.7
ZM102283,Aayush Koshy,Na,Din-Bajwa Restaurant,Italian,1147.39,67.0,2.0,Card,Pending,0.0,2025-11-08,54.0,8.5
ZM102284,Zara Bora,Delhi,Konda-Ranganathan Restaurant,Fast Food,924.21,55.0,3.0,Wallet,Pending,10.0,2026-03-03,59.0,2.4
ZM102285,Gatik Comar,Na,"Sachdev, Chaudhari And Basu Restaurant",Fast Food,579.99,39.0,3.0,Card,Pending,10.0,2026-03-21,40.0,17.6
ZM102286,Azad Srinivasan,Na,"Aurora, Buch And Sen Restaurant",Italian,221.11,52.38657551274083,3.0,Card,Delivered,20.0,2025-06-06,38.5,15.1
ZM102287,Nirvaan Zacharia,Hyderabad,"Som, Dubey And Kapadia Restaurant",Fast Food,2082.74,60.0,3.0,Card,Pending,0.0,2025-06-26,48.0,12.6
ZM102288,Nakul Krish,Pune,Deshpande Llc Restaurant,Fast Food,726.41,51.0,1.0,Upi,Cancelled,5.0,2025-12-19,42.0,22.0
